Make,Model,Price,Year,Kilometer,Transmission,Location,Color,Owner,Seller Type,Engine,Length,Width,Height,Seating Capacity,Fuel Tank Capacity,Max Power BHP,Max Power RPM,Max Torque Nm,Max Torque RPM,Drivetrain_FWD,Drivetrain_RWD,Fuel Type_CNG + CNG,Fuel Type_Diesel,Fuel Type_Electric,Fuel Type_Hybrid,Fuel Type_LPG,Fuel Type_Petrol,Fuel Type_Petrol + LPG
Ford,Ecosport Titanium 1.5L TDCi,13.3374763699232,0.8529411764705882,11.429554725537322,Manual,Agra,Brown,1,Individual,1498.0,3998.0,1765.0,1647.0,5.0,52.0,99.0,3750.0,-0.06382978723404255,1750.0,True,False,False,True,False,False,False,False,False
Maruti Suzuki,Wagon R LXI CNG,12.899222326086994,0.8235294117647058,11.125069403547922,Manual,Mumbai,Red,1,Individual,998.0,3599.0,1495.0,1700.0,5.0,35.0,58.0,6200.0,-0.6085106382978723,3500.0,True,False,False,False,False,False,False,False,False
Maruti Suzuki,Baleno Alpha Automatic,13.560619598657233,0.8823529411764706,10.596659732783579,Automatic,Chennai,Red,1,Individual,1197.0,3995.0,1745.0,1510.0,5.0,37.0,82.0,6000.0,-0.4553191489361702,4200.0,True,False,False,False,False,False,False,True,False
Hyundai,Creta 1.6 SX Plus AT Petrol,13.774689605110144,0.8235294117647058,10.520833019679792,Automatic,Thane,Red,1,Individual,1591.0,4270.0,1780.0,1630.0,5.0,60.0,122.0,6400.0,-0.28085106382978725,4850.0,True,False,False,False,False,False,False,True,False
Hyundai,Creta 1.6 SX (O),14.375126917328105,0.9705882352941176,9.741027444837728,Manual,Kanpur,Black,1,Individual,1582.0,4270.0,1780.0,1630.0,5.0,60.0,126.0,4000.0,0.19148936170212766,1900.0,True,False,False,True,False,False,False,False,False
Mercedes-Benz,C-Class 220 BlueEfficiency,14.316286451937186,0.7352941176470589,10.968215530759236,Automatic,Bangalore,Silver,1,Individual,2143.0,4596.0,1770.0,1447.0,5.0,66.0,170.0,4200.0,0.7659574468085106,2800.0,False,True,False,True,False,False,False,False,False
Ford,Ecosport Titanium 1.5L TDCi,13.25339339419516,0.8235294117647058,11.289794413577894,Manual,Gurgaon,Black,1,Individual,1498.0,3999.0,1765.0,1708.0,5.0,52.0,99.0,3750.0,-0.06382978723404255,1750.0,True,False,False,True,False,False,False,False,False
Maruti Suzuki,Ciaz Zeta 1.4 AT,13.573440270649085,0.8529411764705882,9.90353755128617,Automatic,Mumbai,Blue,1,Individual,1373.0,4490.0,1730.0,1485.0,5.0,43.0,91.0,6000.0,-0.3829787234042553,4000.0,True,False,False,False,False,False,False,True,False
Hyundai,Santro Sportz AMT [2018-2020],13.049794835104816,0.9117647058823529,9.852246888342531,Automatic,Kolkata,Gold,1,Individual,1086.0,3610.0,1645.0,1560.0,5.0,35.0,68.0,5500.0,-0.5148936170212766,4500.0,True,False,False,False,False,False,False,True,False
BMW,3-Series 320d Sport Line,14.637491049927531,0.7941176470588235,11.269107156164836,Automatic,Bangalore,Red,1,Individual,1995.0,4624.0,2031.0,1429.0,5.0,60.0,184.0,4000.0,0.6808510638297872,1750.0,False,True,False,True,False,False,False,False,False
Maruti Suzuki,Ertiga ZDi,13.339087971220277,0.7352941176470589,11.184435286790631,Manual,Mumbai,Blue,1,Individual,1248.0,4265.0,1695.0,1685.0,7.0,45.0,89.0,4000.0,-0.0851063829787234,1750.0,True,False,False,True,False,False,False,False,False
Honda,Jazz V Petrol,13.244582780038517,0.8529411764705882,10.714439990727769,Manual,Delhi,Grey,1,Individual,1199.0,3955.0,1694.0,1544.0,5.0,40.0,89.0,6000.0,-0.46808510638297873,4800.0,True,False,False,False,False,False,False,True,False
Hyundai,Verna 1.6 CRDI SX,13.493928313146206,0.8235294117647058,10.645448706505872,Manual,Ludhiana,White,1,Individual,1582.0,4375.0,1700.0,1475.0,5.0,43.0,126.0,4000.0,0.1702127659574468,1900.0,True,False,False,True,False,False,False,False,False
Mahindra,XUV500 W10 AWD,13.507627138738266,0.7941176470588235,11.703554089007538,Manual,Kanpur,White,1,Individual,2179.0,4585.0,1890.0,1785.0,7.0,70.0,138.0,3750.0,0.46808510638297873,1600.0,False,False,False,True,False,False,False,False,False
Maruti Suzuki,SX4 VXi,12.128116509451258,0.6470588235294118,11.06665398721974,Manual,Delhi,Silver,1,Individual,1586.0,4490.0,1735.0,1560.0,5.0,50.0,,,,,False,True,False,False,False,False,False,True,False
Toyota,Etios Liva G,12.660331092405906,0.6764705882352942,10.547759565313937,Manual,Mumbai,Red,1,Individual,1197.0,3775.0,1695.0,1510.0,5.0,45.0,80.0,5600.0,-0.49361702127659574,3100.0,True,False,False,False,False,False,False,True,False
Jeep,Compass Limited (O) 1.4 Petrol AT [2017-2020],14.038654909278163,0.8529411764705882,11.005444242454628,Automatic,Thane,White,1,Corporate,1368.0,4395.0,1818.0,1640.0,5.0,60.0,160.0,5500.0,0.1276595744680851,2500.0,True,False,False,False,False,False,False,True,False
Mercedes-Benz,S-Class Maybach S 560,16.733281344102608,0.9705882352941176,9.952325334619427,Automatic,Gurgaon,Black,1,Individual,3982.0,5462.0,1899.0,1498.0,4.0,70.0,463.0,5250.0,2.0425531914893615,2000.0,False,True,False,False,False,False,False,True,False
Land Rover,Evoque Dynamic SD4,14.648420115681892,0.7352941176470589,11.608244735642321,Automatic,Chennai,Red,2,Individual,2179.0,4355.0,2120.0,1635.0,5.0,57.0,190.0,3500.0,0.851063829787234,1750.0,False,False,False,True,False,False,False,False,False
Maruti Suzuki,Swift ZXi Plus [2018-2019],13.641158361294979,0.9411764705882353,9.305741456739435,Manual,Bangalore,White,1,Individual,1197.0,3840.0,1735.0,1530.0,5.0,37.0,82.0,6000.0,-0.4553191489361702,4200.0,True,False,False,False,False,False,False,True,False
Skoda,Superb L&K TSI AT,14.220976332738882,0.8235294117647058,11.156264806643742,Automatic,Raipur,White,2,Individual,1798.0,4861.0,1864.0,1483.0,5.0,66.0,177.0,5100.0,0.1276595744680851,1250.0,True,False,False,False,False,False,False,True,False
Volvo,V40 D3 R-Design,14.340239086899256,0.7941176470588235,10.819798284210286,Automatic,Coimbatore,White,2,Individual,1984.0,4370.0,1783.0,1458.0,5.0,60.0,150.0,3500.0,0.5531914893617021,1500.0,True,False,False,True,False,False,False,False,False
Maruti Suzuki,Wagon R VXi,12.765691290604371,0.7352941176470589,10.714439990727769,Manual,Pune,White,1,Individual,998.0,3539.0,1495.0,1700.0,5.0,35.0,,,,,False,True,False,False,False,False,False,True,False
Hyundai,Creta SX Plus 1.6  Petrol,13.664688831019712,0.8235294117647058,10.967922389402652,Manual,Mumbai,White,1,Individual,1591.0,4270.0,1780.0,1630.0,5.0,60.0,122.0,6400.0,-0.28085106382978725,4850.0,True,False,False,False,False,False,False,True,False
Volvo,V40 D3 R-Design,14.508658238524095,0.8235294117647058,8.699681400989514,Automatic,Mumbai,Red,1,Individual,1984.0,4370.0,1783.0,1458.0,5.0,60.0,150.0,3500.0,0.5531914893617021,1500.0,True,False,False,True,False,False,False,False,False
Volkswagen,Vento Comfortline Petrol,12.971542813248437,0.7941176470588235,11.493875154612681,Manual,Mumbai,Brown,1,Individual,1598.0,4384.0,1699.0,1466.0,5.0,55.0,103.0,5250.0,-0.2851063829787234,3800.0,True,False,False,False,False,False,False,True,False
Mercedes-Benz,GLA 200 d Sport,14.827111833279051,0.9117647058823529,10.942013616092948,Automatic,Delhi,White,1,Individual,2143.0,4424.0,1804.0,1494.0,5.0,50.0,134.0,3600.0,0.3404255319148936,1600.0,True,False,False,True,False,False,False,False,False
Maruti Suzuki,Wagon R LXi 1.0 CNG,13.42246945133505,0.9705882352941176,9.61587214452889,Manual,Pune,White,1,Individual,998.0,3655.0,1620.0,1675.0,5.0,60.0,58.0,5500.0,-0.6042553191489362,3500.0,True,False,False,False,False,False,False,False,False
Maruti Suzuki,DZire ZDi Plus AMT,13.437175577097312,0.8823529411764706,11.429554725537322,Automatic,Ludhiana,White,1,Individual,1248.0,3995.0,1735.0,1515.0,5.0,37.0,74.0,4000.0,-0.1276595744680851,2000.0,True,False,False,True,False,False,False,False,False
Mahindra,Thar LX 4-STR Hard Top Petrol MT,14.23422155071698,0.9705882352941176,9.546884034617925,Manual,Delhi,Brown,1,Individual,1997.0,3985.0,1820.0,1844.0,4.0,57.0,150.0,5000.0,0.3404255319148936,1250.0,False,False,False,False,False,False,False,True,False
Tata,Tiago Revotron XZA [2017-2019],13.07107218827772,0.8529411764705882,10.459324782131466,Automatic,Mumbai,Silver,2,Individual,1199.0,3746.0,1647.0,1535.0,5.0,35.0,84.0,6000.0,-0.451063829787234,3500.0,True,False,False,False,False,False,False,True,False
Maruti Suzuki,Wagon R LXi,12.765691290604371,0.7058823529411765,10.915106645867503,Manual,Hyderabad,Blue,1,Individual,998.0,3539.0,1475.0,1700.0,5.0,35.0,,,,,False,True,False,False,False,False,False,True,False
Audi,Q7 Technology 55 TFSI,16.056220353623207,1.0,8.412054873292933,Automatic,Delhi,Black,1,Individual,2995.0,5064.0,1970.0,1703.0,7.0,85.0,335.0,5200.0,1.1914893617021276,1370.0,False,False,False,False,False,False,False,True,False
Land Rover,Evoque SE,15.053885078862573,0.8235294117647058,10.275085591132715,Automatic,Delhi,Blue,1,Individual,2179.0,4465.0,1900.0,1635.0,5.0,57.0,188.0,3500.0,0.851063829787234,1750.0,False,False,False,True,False,False,False,False,False
Renault,Kwid RXT Opt,12.834683971615659,0.9117647058823529,10.915106645867503,Manual,Varanasi,Silver,1,Individual,799.0,3679.0,1579.0,1478.0,5.0,28.0,53.0,5678.0,-0.6297872340425532,4386.0,True,False,False,False,False,False,False,True,False
Tata,Zest XM 75 PS Diesel,12.959846800844963,0.8529411764705882,10.571342565808699,Manual,Ranchi,Silver,1,Commercial Registration,1248.0,3995.0,1706.0,1570.0,5.0,44.0,74.0,4000.0,-0.1276595744680851,1750.0,True,False,False,True,False,False,False,False,False
Maruti Suzuki,Baleno Alpha 1.2,13.3374763699232,0.9117647058823529,10.653888975677635,Manual,Varanasi,Red,1,Individual,1197.0,3995.0,1745.0,1500.0,5.0,37.0,83.0,6000.0,-0.44680851063829785,4000.0,True,False,False,False,False,False,False,True,False
Maruti Suzuki,Wagon R LXi Minor,12.292254928916668,0.5882352941176471,10.839600519357369,Manual,Coimbatore,Gold,2,Individual,1061.0,3520.0,1475.0,1690.0,5.0,35.0,,,,,True,False,False,False,False,False,False,True,False
Mahindra,Xylo D4,12.691583538230217,0.7058823529411765,11.156264806643742,Manual,Patna,White,3,Individual,2489.0,4520.0,1850.0,1895.0,8.0,55.0,,,,,False,True,False,True,False,False,False,False,False
Mahindra,XUV500 W11 AT,14.532862427221037,0.9411764705882353,10.722187506016818,Automatic,Bangalore,White,1,Individual,2179.0,4585.0,1890.0,1785.0,7.0,70.0,153.0,3750.0,0.5957446808510638,1750.0,True,False,False,True,False,False,False,False,False
Volkswagen,Tiguan Highline TDI,14.53335083891935,0.8823529411764706,11.19822841866684,Automatic,Coimbatore,White,2,Individual,1968.0,4486.0,1839.0,1672.0,5.0,71.0,141.0,4000.0,0.5106382978723404,1750.0,False,False,False,True,False,False,False,False,False
Kia,Seltos HTX 1.5 [2020-2021],14.058457520888082,0.9411764705882353,10.645448706505872,Manual,Ahmedabad,Black,1,Individual,1497.0,4315.0,1800.0,1645.0,5.0,50.0,113.0,6300.0,-0.32340425531914896,4500.0,True,False,False,False,False,False,False,True,False
BMW,5-Series 530d M Sport [2013-2017],15.473738825043979,0.8823529411764706,9.952325334619427,Automatic,Chennai,Blue,1,Individual,2993.0,4899.0,2094.0,1464.0,5.0,65.0,258.0,4000.0,1.446808510638298,1500.0,False,True,False,True,False,False,False,False,False
Maruti Suzuki,Wagon R ZXi 1.2 AMT,13.457407451830088,0.9411764705882353,10.334555428023798,Automatic,Bangalore,White,1,Individual,1197.0,3655.0,1620.0,1675.0,5.0,32.0,82.0,6000.0,-0.4553191489361702,4200.0,True,False,False,False,False,False,False,True,False
Mercedes-Benz,GLS 350 d,15.955576839107596,0.9117647058823529,9.472781556562168,Automatic,Mumbai,White,1,Individual,2987.0,5130.0,1934.0,1850.0,7.0,100.0,255.0,3400.0,1.702127659574468,1600.0,False,False,False,True,False,False,False,False,False
Tata,Tigor Revotron XM,12.834683971615659,0.8823529411764706,10.781972569674384,Manual,Kolkata,Grey,1,Individual,1199.0,3992.0,1677.0,1537.0,5.0,35.0,84.0,6000.0,-0.451063829787234,3500.0,True,False,False,False,False,False,False,True,False
Tata,Hexa XE 4x2 7 STR,13.815511557963774,0.8823529411764706,10.545367754151743,Manual,Mumbai,White,1,Individual,2179.0,4788.0,1903.0,1791.0,7.0,60.0,148.0,4000.0,0.425531914893617,1700.0,False,True,False,True,False,False,False,False,False
Hyundai,Grand i10 Sportz (O) 1.2 Kappa VTVT [2017-2018],13.235693848424024,0.8529411764705882,10.275085591132715,Manual,Bangalore,Grey,1,Individual,1197.0,3765.0,1660.0,1520.0,5.0,43.0,81.0,6000.0,-0.451063829787234,4000.0,True,False,False,False,False,False,False,True,False
Maruti Suzuki,Alto 800 Lxi CNG,12.425212191503038,0.7647058823529411,10.948065952711753,Manual,Navi Mumbai,White,2,Individual,796.0,3395.0,1490.0,1475.0,5.0,35.0,47.0,6000.0,-0.6425531914893617,3500.0,True,False,True,False,False,False,False,False,False
Toyota,Innova 2.5 GX BS IV 7 STR,13.805461232211272,0.7941176470588235,11.49273296168228,Manual,Mumbai,Gold,1,Individual,2494.0,4585.0,1765.0,1760.0,7.0,55.0,101.0,3600.0,-0.0851063829787234,1200.0,False,True,False,True,False,False,False,False,False
Honda,Brio E MT,12.834683971615659,0.8235294117647058,10.466953063626297,Manual,Delhi,Silver,1,Individual,1198.0,3610.0,1680.0,1500.0,5.0,35.0,87.0,6000.0,-0.4723404255319149,4500.0,True,False,False,False,False,False,False,True,False
Hyundai,Verna SX Plus 1.6 CRDi AT,13.897091466615258,0.8823529411764706,10.734568919185387,Automatic,Mumbai,Black,1,Individual,1582.0,4440.0,1729.0,1475.0,5.0,45.0,126.0,4000.0,0.1702127659574468,1500.0,True,False,False,True,False,False,False,False,False
Hyundai,Creta 1.6 SX Plus AT,13.73755009757506,0.8235294117647058,11.097425172408931,Automatic,Raipur,Black,1,Individual,1582.0,4270.0,1780.0,1630.0,5.0,60.0,126.0,4000.0,0.19148936170212766,1900.0,True,False,False,True,False,False,False,False,False
Honda,City V,13.437175577097312,0.8235294117647058,11.134603622683905,Manual,Ahmedabad,Bronze,1,Individual,1497.0,4440.0,1695.0,1495.0,5.0,40.0,117.0,6600.0,-0.3191489361702128,4600.0,True,False,False,False,False,False,False,True,False
Honda,Brio E MT,12.429220196836383,0.7352941176470589,11.156264806643742,Manual,Dehradun,Grey,1,Individual,,,,,,,,,,,False,True,False,False,False,False,False,True,False
MG,Hector Sharp 2.0 Diesel [2019-2020],14.352004513273993,0.9411764705882353,9.425532393502772,Manual,Mohali,Grey,1,Individual,1956.0,4655.0,1835.0,1760.0,5.0,60.0,169.0,3750.0,0.5531914893617021,1750.0,True,False,False,True,False,False,False,False,False
Audi,RS5 4.2 Coupe,15.11023799953124,0.7058823529411765,10.146472946063877,Automatic,Mumbai,Blue,2,Corporate,4163.0,4649.0,1860.0,1366.0,5.0,64.0,444.0,8250.0,0.8936170212765957,4000.0,False,False,False,False,False,False,False,True,False
Renault,Kwid RXT [2015-2019],12.429220196836383,0.8529411764705882,10.373522431293592,Manual,Kolkata,White,1,Individual,799.0,3679.0,1579.0,1478.0,5.0,28.0,53.0,5678.0,-0.6297872340425532,4386.0,True,False,False,False,False,False,False,True,False
Maruti Suzuki,Alto 800 Lxi,12.73670383776449,0.8235294117647058,10.864828128963993,Manual,Bhopal,Grey,1,Commercial Registration,796.0,3395.0,1490.0,1475.0,5.0,35.0,47.0,6000.0,-0.6425531914893617,3500.0,True,False,False,False,False,False,False,True,False
Audi,A4 2.0 TDI (177bhp) Premium Plus,13.976779556623864,0.7352941176470589,10.819798284210286,Automatic,Pune,White,1,Individual,1968.0,4701.0,1826.0,1427.0,5.0,63.0,177.0,4200.0,0.6808510638297872,1750.0,True,False,False,True,False,False,False,False,False
Toyota,Innova 2.4 VX 7 STR [2016-2020],14.59253968227493,0.8529411764705882,10.275085591132715,Manual,Mysore,Bronze,1,Individual,2393.0,4735.0,1830.0,1795.0,7.0,55.0,148.0,3400.0,0.5234042553191489,1400.0,False,True,False,True,False,False,False,False,False
Maruti Suzuki,Alto LXi BS-III,12.037659911047468,0.6470588235294118,9.825580063659602,Manual,Lucknow,Gold,1,Individual,796.0,3495.0,1475.0,1460.0,5.0,35.0,,,,,False,True,False,False,False,False,False,True,False
Hyundai,Verna 1.6 CRDI SX,13.658857917508856,0.8529411764705882,10.950824090522445,Manual,Bangalore,Grey,2,Individual,1582.0,4375.0,1700.0,1475.0,5.0,43.0,126.0,4000.0,0.1702127659574468,1900.0,True,False,False,True,False,False,False,False,False
Maruti Suzuki,DZire VXi AMT,13.451668563394815,0.8823529411764706,11.139235148586208,Automatic,Mumbai,Silver,1,Individual,1197.0,3995.0,1735.0,1515.0,5.0,37.0,82.0,6000.0,-0.4553191489361702,4200.0,True,False,False,False,False,False,False,True,False
BMW,X1 sDrive20d xLine,15.039286283703994,0.9117647058823529,9.305741456739435,Automatic,Delhi,Black,1,Individual,1995.0,4454.0,2044.0,1545.0,5.0,63.0,184.0,4000.0,0.5531914893617021,1750.0,False,True,False,True,False,False,False,False,False
Maruti Suzuki,Ertiga ZDI + SHVS,13.547632419997361,0.8529411764705882,11.127277689932466,Manual,Delhi,Grey,1,Individual,1248.0,4296.0,1695.0,1685.0,7.0,45.0,89.0,4000.0,-0.0851063829787234,1750.0,True,False,False,True,False,False,False,False,False
Porsche,Cayenne Platinum Edition Diesel,15.49260730578806,0.8235294117647058,10.92775337907558,Automatic,Navi Mumbai,Silver,1,Corporate,2967.0,4855.0,1939.0,1705.0,5.0,85.0,241.0,3800.0,1.4042553191489362,1750.0,False,False,False,True,False,False,False,False,False
Hyundai,Verna Fluidic 1.6 CRDi,13.244582780038517,0.7647058823529411,11.127277689932466,Manual,Lucknow,White,1,Individual,1582.0,4370.0,1700.0,1475.0,5.0,43.0,128.0,4000.0,0.1702127659574468,1900.0,True,False,False,True,False,False,False,False,False
Mercedes-Benz,GLC 220 d Sport,15.29711532616119,0.8823529411764706,10.758115624018176,Automatic,Pune,Blue,2,Individual,,,,,,,,,,,False,True,False,True,False,False,False,False,False
Skoda,Kushaq Style 1.0L TSI AT,14.301018989130402,0.9705882352941176,8.974744612722734,Automatic,Pune,Silver,1,Individual,999.0,4225.0,1760.0,1612.0,5.0,50.0,114.0,5000.0,-0.17872340425531916,1750.0,True,False,False,False,False,False,False,True,False
Fiat,Linea Emotion 1.4,12.367345048436391,0.6764705882352942,10.896757843893464,Manual,Nashik,Black,1,Individual,1368.0,4560.0,1730.0,1487.0,5.0,45.0,,,,,False,True,False,False,False,False,False,True,False
BMW,X1 sDrive20d xLine,14.910784279814974,0.8823529411764706,10.434145214930487,Automatic,Delhi,White,1,Corporate,1995.0,4454.0,2044.0,1545.0,5.0,63.0,184.0,4000.0,0.5531914893617021,1750.0,False,True,False,True,False,False,False,False,False
Maruti Suzuki,Ciaz VDi SHVS,13.345508528717259,0.8235294117647058,10.846050137149113,Manual,Mumbai,Brown,1,Individual,1248.0,4490.0,1730.0,1485.0,5.0,43.0,89.0,4000.0,-0.0851063829787234,1750.0,True,False,False,True,False,False,False,False,False
Hyundai,Verna 1.6 VTVT S,13.112315061750808,0.7941176470588235,10.645448706505872,Manual,Kolkata,Red,1,Individual,1591.0,4375.0,1700.0,1475.0,5.0,43.0,121.0,6300.0,-0.2765957446808511,4200.0,True,False,False,False,False,False,False,True,False
Hyundai,Verna Fluidic 1.6 CRDi SX,12.959846800844963,0.7058823529411765,11.156264806643742,Manual,Jalandhar,White,2,Individual,1582.0,4370.0,1700.0,1475.0,5.0,43.0,126.0,4000.0,0.1702127659574468,1900.0,True,False,False,True,False,False,False,False,False
Hyundai,i20 Sportz 1.4 CRDI,12.793862088206213,0.7352941176470589,11.468043155181787,Manual,Rudrapur,White,2,Individual,1336.0,3995.0,1710.0,1505.0,5.0,45.0,89.0,4000.0,2.2297872340425533,1500.0,True,False,False,True,False,False,False,False,False
Toyota,Fortuner 3.0 4x2 AT,14.375126917328105,0.7647058823529411,11.522885696764481,Automatic,Jalandhar,White,1,Individual,2982.0,4705.0,1840.0,1850.0,7.0,80.0,169.0,3600.0,0.5957446808510638,1400.0,False,True,False,True,False,False,False,False,False
Skoda,Octavia 1.8 TSI Style Plus AT [2017],14.077875591662238,0.8235294117647058,10.915106645867503,Automatic,Hyderabad,Grey,2,Individual,1798.0,4670.0,1814.0,1476.0,5.0,50.0,177.0,5100.0,0.1276595744680851,1250.0,True,False,False,False,False,False,False,True,False
BMW,5-Series 525d Sedan,14.07402202531625,0.6764705882352942,10.933124826700707,Automatic,Mumbai,Grey,1,Individual,1995.0,4899.0,2094.0,1464.0,5.0,,217.0,4400.0,0.9787234042553191,1500.0,False,True,False,True,False,False,False,False,False
Maruti Suzuki,Swift LXi,13.017005083966255,0.8529411764705882,11.082157933374816,Manual,Kanpur,Grey,1,Individual,1197.0,3850.0,1695.0,1530.0,5.0,42.0,83.0,6000.0,-0.44680851063829785,4000.0,True,False,False,False,False,False,False,True,False
