Make,Model,Price,Year,Kilometer,Fuel Type,Transmission,Location,Color,Owner,Seller Type,Engine,Drivetrain,Length,Width,Height,Seating Capacity,Fuel Tank Capacity,Max Power BHP,Max Power RPM,Max Torque Nm,Max Torque RPM
Hyundai,Creta SX 1.6 CRDI,13.676248490630767,0.8529411764705882,11.156264806643742,Diesel,Manual,Kanpur,White,First,Individual,-0.1889913825322088,FWD,4270.0,1780.0,1630.0,0.5,60.0,126.0,4000.0,265.0,1900.0
Hyundai,Eon 1.0 Kappa Magna + [2014-2016],12.388398368982115,0.7352941176470589,11.06665398721974,Petrol,Manual,Faizabad,White,First,Individual,-1.0755963814854521,FWD,3515.0,1500.0,1510.0,0.5,32.0,68.0,6200.0,94.0,3500.0
Toyota,Fortuner 3.0 4x2 AT,14.23750562376114,0.7647058823529411,11.184435286790631,Diesel,Automatic,Delhi,White,First,Individual,1.9364315601639224,RWD,4705.0,1840.0,1850.0,0.8333333333333334,80.0,169.0,3600.0,360.0,1400.0
BMW,3-Series 330i M Sport Edition,15.444751293772967,1.0,8.699681400989514,Petrol,Automatic,Raipur,White,First,Individual,0.4425628632974988,RWD,4633.0,1811.0,1429.0,0.5,57.0,248.0,5200.0,350.0,1450.0
Maruti Suzuki,Swift VXi,12.807655372286902,0.7352941176470589,11.127277689932466,Petrol,Manual,Mumbai,Blue,First,Individual,-0.7734826917736448,FWD,3850.0,1695.0,1530.0,0.5,42.0,85.0,6000.0,114.0,4000.0
Volkswagen,Vento Comfortline Diesel,12.983101310070822,0.7647058823529411,11.27824056780946,Diesel,Manual,Delhi,Grey,First,Individual,-0.16470083461568158,FWD,4384.0,1699.0,1466.0,0.5,55.0,103.0,4400.0,250.0,1500.0
Hyundai,Tucson GL 2WD AT Petrol,14.282384921160133,0.8529411764705882,11.362114203075018,Petrol,Automatic,Bangalore,Blue,First,Individual,0.4440810225422817,FWD,4475.0,1850.0,1660.0,0.5,62.0,153.0,6200.0,192.0,4000.0
Maruti Suzuki,DZire VXi AMT,13.623139877437296,0.9117647058823529,9.17419492533983,Petrol,Automatic,Pune,Blue,First,Individual,-0.7734826917736448,FWD,3995.0,1735.0,1515.0,0.5,37.0,82.0,6000.0,113.0,4200.0
Maruti Suzuki,Baleno Delta 1.2,13.480039220276565,0.9705882352941176,9.680406499268875,Petrol,Manual,Delhi,Grey,First,Individual,-0.7734826917736448,FWD,3995.0,1745.0,1500.0,0.5,37.0,83.0,6000.0,115.0,4000.0
Audi,Q3 35 TDI Premium + Sunroof,14.680508416503422,0.8529411764705882,11.029131180255268,Diesel,Automatic,Dehradun,Blue,First,Individual,0.3970180859540102,AWD,4385.0,1831.0,1608.0,0.5,64.0,174.0,4200.0,380.0,1750.0
Mahindra,TUV300 T8,13.244582780038517,0.8529411764705882,11.082157933374816,Diesel,Manual,Delhi,Red,Second,Individual,-0.3241075553178914,RWD,3995.0,1835.0,1839.0,0.8333333333333334,60.0,84.0,3750.0,230.0,1500.0
Maruti Suzuki,Vitara Brezza LDi (O) [2016-2018],13.42246945133505,0.8235294117647058,10.819798284210286,Diesel,Manual,Mohali,Grey,First,Individual,-0.6960565702897143,FWD,3995.0,1790.0,1640.0,0.5,48.0,89.0,4000.0,200.0,1750.0
Toyota,Fortuner 3.0 4x4 MT,14.331324320256051,0.7647058823529411,12.259618151783465,Diesel,Manual,Jaipur,White,First,Individual,1.9364315601639224,AWD,4705.0,1840.0,1850.0,0.8333333333333334,80.0,169.0,3600.0,343.0,1400.0
Hyundai,i10 Magna 1.1 LPG,12.323860125621126,0.7647058823529411,10.773147786481971,LPG,Manual,Patna,Red,First,Individual,-0.9419983679445524,FWD,3585.0,1595.0,1550.0,0.5,35.0,68.0,5500.0,8.0,4500.0
Maruti Suzuki,Wagon R LXi 1.0 CNG [2019-2020],13.217675375388819,0.9117647058823529,10.778977123006351,CNG,Manual,Mumbai,Silver,First,Individual,-1.0755963814854521,FWD,3655.0,1620.0,1675.0,0.5,60.0,58.0,5500.0,78.0,3500.0
Honda,WR-V S MT Diesel,13.579789490265188,0.8823529411764706,10.62135173563291,Diesel,Manual,Raipur,Silver,First,Individual,-0.31651675909397664,FWD,3999.0,1734.0,1601.0,0.5,40.0,99.0,3600.0,200.0,1750.0
Hyundai,Creta 1.6 SX,13.652992804936396,0.8235294117647058,11.184435286790631,Diesel,Manual,Ahmedabad,Red,First,Individual,-0.1889913825322088,FWD,4270.0,1780.0,1630.0,0.5,60.0,126.0,4000.0,265.0,1900.0
Hyundai,Santro GL (CNG),12.524530013005734,0.7352941176470589,11.23850177707664,CNG,Manual,Delhi,White,First,Individual,-0.9419983679445524,FWD,3565.0,1525.0,1590.0,0.5,35.0,62.0,5500.0,96.0,3000.0
BMW,7-Series 730Ld DPE,15.598901945589025,0.8529411764705882,10.239995502805316,Diesel,Automatic,Delhi,White,First,Individual,1.9531313118565348,RWD,5219.0,1902.0,1481.0,0.3333333333333333,78.0,262.0,4000.0,620.0,2000.0
Audi,A4 30 TFSI Technology Pack,14.914123179965662,0.8529411764705882,10.645448706505872,Petrol,Automatic,Pune,White,First,Individual,-0.4728871613066206,FWD,4726.0,1842.0,1427.0,0.5,54.0,148.0,5000.0,250.0,1500.0
Ford,Ecosport Titanium+ 1.5L TDCi,13.521140839642674,0.8529411764705882,11.314486721293981,Diesel,Manual,Jaipur,White,First,Individual,-0.31651675909397664,FWD,3999.0,1765.0,1708.0,0.5,52.0,99.0,3750.0,205.0,1750.0
Hyundai,i10 Magna,12.07254696717504,0.6176470588235294,11.082157933374816,Petrol,Manual,Jamshedpur,Blue,Second,Individual,-0.9419983679445524,FWD,3565.0,1595.0,1550.0,0.5,35.0,131.23254237288137,4801.317966101695,328.3597025016903,2596.0838404327246
Maruti Suzuki,Eeco 5 STR WITH A/C+HTR CNG [2017-2019],13.377007146164305,0.9705882352941176,7.226209010100671,CNG,Manual,Mumbai,Grey,First,Individual,-0.7750008510184279,RWD,3675.0,1475.0,1800.0,0.5,40.0,73.0,6000.0,101.0,3000.0
Mercedes-Benz,M-Class ML 350 CDI,14.978661680269907,0.7647058823529411,11.010630022207613,Diesel,Automatic,Mumbai,Silver,First,Corporate,1.9592039488356667,AWD,4804.0,2141.0,1796.0,0.5,70.0,254.0,3600.0,619.0,1600.0
Audi,Q3 2.0 TDI quattro Premium,14.115615891155079,0.7941176470588235,10.772833416633738,Diesel,Automatic,Ranchi,Black,First,Individual,0.3970180859540102,AWD,4385.0,1831.0,1608.0,0.5,64.0,174.0,4200.0,380.0,1750.0
Honda,City SV,13.681980308196241,0.9117647058823529,10.491301994830229,Petrol,Manual,Pune,Bronze,First,Individual,-0.31803491833875963,FWD,4440.0,1695.0,1495.0,0.5,40.0,117.0,6600.0,145.0,4600.0
Skoda,Octavia 1.8 TSI Style Plus AT [2017],14.217637433703022,0.8529411764705882,10.239995502805316,Petrol,Automatic,Mumbai,Grey,First,Individual,0.1389310143409086,FWD,4670.0,1814.0,1476.0,0.5,50.0,177.0,5100.0,250.0,1250.0
Jeep,Compass Limited (O) 2.0 Diesel [2017-2020],13.864301674514206,0.8529411764705882,11.181653682515929,Diesel,Manual,Lucknow,Black,First,Individual,0.37880017501661484,FWD,4395.0,1818.0,1640.0,0.5,60.0,171.0,3750.0,350.0,1750.0
Hyundai,i20 Active 1.2 SX,13.437175577097312,0.8823529411764706,11.071330462204312,Petrol,Manual,Pune,Brown,First,Individual,-0.7734826917736448,FWD,3995.0,1760.0,1555.0,0.5,40.0,82.0,6000.0,115.0,4000.0
Mahindra,Thar AX 6-STR Soft Top Petrol MT,14.430696737594902,0.9705882352941176,10.05539285624928,Petrol,Manual,Aurangabad,Red,Second,Individual,0.4410447040527158,AWD,3985.0,1820.0,1920.0,0.6666666666666666,57.0,150.0,5000.0,300.0,1250.0
BMW,X1 sDrive20d xLine,15.176487367510099,0.9705882352941176,8.987321812850125,Diesel,Automatic,Delhi,Black,First,Individual,0.4380083855631499,RWD,4454.0,2044.0,1545.0,0.5,63.0,184.0,4000.0,350.0,1750.0
Hyundai,Grand i10 Sportz 1.2 Kappa VTVT [2013-2016],12.834683971615659,0.7941176470588235,11.37940550085183,Petrol,Manual,Gurgaon,Grey,First,Individual,-0.7734826917736448,FWD,3765.0,1660.0,1520.0,0.5,43.0,81.0,6000.0,114.0,4000.0
Hyundai,i10 Sportz 1.2 Kappa2,12.660331092405906,0.7058823529411765,11.225256725762893,Petrol,Manual,Pune,White,First,Individual,-0.7734826917736448,FWD,3585.0,1595.0,1550.0,0.5,35.0,79.0,6000.0,7619.0,4000.0
Maruti Suzuki,Alto 800 Lxi CNG,13.081543466215237,0.9705882352941176,9.546884034617925,CNG,Manual,Mohali,Grey,First,Individual,-1.382264548931608,FWD,3395.0,1490.0,1475.0,0.5,35.0,47.0,6000.0,69.0,3500.0
Tata,Harrier XZA Plus,14.637491049927531,1.0,10.545367754151743,Diesel,Automatic,Mumbai,Black,First,Individual,0.37880017501661484,FWD,4598.0,1894.0,1706.0,0.5,50.0,168.0,3750.0,350.0,1750.0
BMW,5-Series 530d M Sport [2017-2019],15.501909696719672,0.8529411764705882,10.404293143019792,Diesel,Automatic,Bangalore,White,Second,Individual,1.9531313118565348,RWD,4936.0,1868.0,1479.0,0.3333333333333333,78.0,261.0,4000.0,620.0,2000.0
BMW,5-Series 520d M Sport,15.009433329466965,0.8529411764705882,10.628545137085586,Diesel,Automatic,Mumbai,Blue,First,Individual,0.4380083855631499,RWD,4899.0,2094.0,1464.0,0.5,65.0,190.0,4000.0,400.0,1750.0
Hyundai,i10 Sportz 1.2 AT Kappa2,12.834683971615659,0.7352941176470589,10.434145214930487,Petrol,Automatic,Mumbai,Red,First,Individual,-0.7734826917736448,FWD,3585.0,1595.0,1550.0,0.5,35.0,79.0,6000.0,7619.0,4000.0
Mercedes-Benz,C-Class C200 Progressive,15.414898336565054,0.9705882352941176,9.425532393502772,Petrol,Automatic,Pune,Blue,First,Individual,0.4319357485840181,RWD,4686.0,1810.0,1442.0,0.5,66.0,201.0,5800.0,300.0,1200.0
Maruti Suzuki,Swift DZire ZDI AMT,13.384729180332174,0.8529411764705882,11.23850177707664,Diesel,Automatic,Navi Mumbai,Silver,First,Individual,-0.6960565702897143,FWD,3995.0,1695.0,1555.0,0.5,42.0,74.0,4000.0,190.0,2000.0
Toyota,Corolla Altis VL AT Petrol,14.07402202531625,0.8823529411764706,11.083695189061785,Petrol,Automatic,Thane,Beige,First,Corporate,0.1389310143409086,FWD,4620.0,1775.0,1475.0,0.5,55.0,138.0,6400.0,173.0,4000.0
Hyundai,Creta SX Plus 1.6 CRDI Dual Tone,13.560619598657233,0.7941176470588235,11.314486721293981,Diesel,Manual,Raipur,Red,Second,Individual,-0.1889913825322088,FWD,4270.0,1780.0,1630.0,0.5,60.0,126.0,4000.0,265.0,1900.0
Tata,Nexon XMA Petrol,13.270785106659046,0.8823529411764706,11.302216779257382,Petrol,Automatic,Valsad,Red,First,Individual,-0.7719645325288619,FWD,3994.0,1811.0,1607.0,0.5,44.0,108.0,5000.0,170.0,1750.0
Land Rover,Range Rover Sport SDV6 S,15.59046307836746,0.7647058823529411,11.156264806643742,Diesel,Automatic,Mumbai,Grey,First,Corporate,1.9531313118565348,AWD,4879.0,2073.0,1780.0,0.5,77.0,289.0,4000.0,600.0,2000.0
Renault,Duster RXS 1.5 Petrol MT,13.698977865303197,0.9411764705882353,10.064798252418377,Petrol,Manual,Chennai,White,First,Individual,-0.31651675909397664,FWD,4360.0,1822.0,1695.0,0.5,50.0,105.0,5600.0,142.0,4000.0
Hyundai,Verna Fluidic 1.6 VTVT SX Opt AT,13.933294482509151,0.9117647058823529,10.819798284210286,Petrol,Automatic,Delhi,White,First,Individual,-0.17532794932916224,FWD,4370.0,1700.0,1475.0,0.5,43.0,121.0,6300.0,158.0,4200.0
Honda,WR-V VX MT Petrol,13.26212705890841,0.8529411764705882,10.888949806604913,Petrol,Manual,Kolkata,Gold,First,Individual,-0.770446373284079,FWD,3999.0,1734.0,1601.0,0.5,40.0,89.0,6000.0,110.0,4800.0
Ford,Ecosport Titanium + 1.5L TDCi,13.42246945133505,0.8529411764705882,11.306196454924113,Diesel,Manual,Hyderabad,Silver,First,Individual,-0.31651675909397664,FWD,3998.0,1765.0,1647.0,0.5,52.0,99.0,3750.0,205.0,1750.0
Hyundai,Creta SX 1.6 CRDi,14.058457520888082,0.9117647058823529,10.983613347424248,Diesel,Manual,Agra,White,First,Individual,-0.1889913825322088,FWD,4270.0,1780.0,1665.0,0.5,55.0,126.0,4000.0,260.0,1500.0
Toyota,Etios V,12.611541086966115,0.6764705882352942,10.803669227477098,Petrol,Manual,Mumbai,Silver,First,Individual,-0.31955307758354257,FWD,4265.0,1695.0,1510.0,0.5,45.0,80.0,5600.0,132.0,3000.0
Renault,Kwid 1.0 RXT [2016-2019],12.608202196848836,0.8823529411764706,9.852246888342531,Petrol,Manual,Kolkata,Red,First,Individual,-1.074078222240669,FWD,3679.0,1579.0,1478.0,0.5,28.0,67.0,5500.0,91.0,4250.0
Ford,Ecosport Trend 1.5 Ti-VCT,13.560619598657233,0.9117647058823529,9.553646348175961,Petrol,Manual,Delhi,White,First,Individual,-0.3149985998491937,FWD,3999.0,1765.0,1708.0,0.5,52.0,109.0,6300.0,140.0,4400.0
Audi,A3 35 TDI Premium Plus,14.767168819776032,0.9411764705882353,10.518105462931352,Diesel,Automatic,Chandigarh,Blue,Second,Individual,0.3970180859540102,FWD,4456.0,1796.0,1416.0,0.5,50.0,141.0,3500.0,320.0,1750.0
BMW,3-Series 320d Luxury Line [2014-2016],15.137266664613225,0.9117647058823529,10.657282884047461,Diesel,Automatic,Delhi,White,First,Individual,0.4380083855631499,RWD,4624.0,2031.0,1429.0,0.5,52.154656390494544,184.0,4000.0,380.0,1750.0
Audi,A6 2.0 TDI Premium,14.151983508870947,0.7352941176470589,11.002116507732017,Diesel,Automatic,Pune,Grey,Second,Individual,0.3970180859540102,FWD,4915.0,1874.0,1455.0,0.5,65.0,177.0,3750.0,380.0,1750.0
Maruti Suzuki,Wagon R VXi (O),13.017005083966255,0.8823529411764706,10.668978650219241,Petrol,Manual,Allahabad,White,First,Individual,-1.0755963814854521,FWD,3636.0,1475.0,1670.0,0.5,35.0,7.0,6200.0,90.0,3500.0
Honda,Amaze 1.2 S i-VTEC,13.07107218827772,0.7647058823529411,11.082157933374816,Petrol,Manual,Coimbatore,Silver,Second,Individual,-0.7719645325288619,FWD,3990.0,1680.0,1505.0,0.5,35.0,87.0,6000.0,109.0,4500.0
Hyundai,Xcent SX CRDi,12.983101310070822,0.8529411764705882,10.203629181337648,Diesel,Manual,Kolkata,White,Second,Individual,-0.7901824434662573,FWD,3995.0,1660.0,1520.0,0.5,43.0,74.0,4000.0,190.0,1750.0
Hyundai,Elite i20 Sportz 1.2,13.28957298843418,0.8529411764705882,9.917489072171941,Petrol,Manual,Mumbai,Red,First,Individual,-0.7734826917736448,FWD,3985.0,1734.0,1505.0,0.5,45.0,82.0,6000.0,115.0,4000.0
Hyundai,Verna Fluidic 1.6 VTVT SX,13.07107218827772,0.7647058823529411,11.034905792929415,Petrol,Manual,Delhi,Silver,First,Individual,-0.17532794932916224,FWD,4370.0,1700.0,1475.0,0.5,43.0,121.0,6300.0,158.0,4200.0
Hyundai,Verna Fluidic 1.6 VTVT SX Opt AT,13.07107218827772,0.7647058823529411,11.196857635323791,Petrol,Automatic,Mumbai,Blue,Second,Individual,-0.17532794932916224,FWD,4370.0,1700.0,1475.0,0.5,43.0,121.0,6300.0,158.0,4200.0
Maruti Suzuki,Alto VXi,12.506180941677357,0.7647058823529411,10.904505387765616,Petrol,Manual,Jamshedpur,Silver,First,Individual,-1.0755963814854521,FWD,3620.0,1475.0,1460.0,0.5,35.0,67.0,6200.0,90.0,3500.0
Jaguar,XJ 3.0 Petrol,14.751604309291395,0.7352941176470589,11.082157933374816,Petrol,Automatic,Mumbai,White,Second,Individual,1.9561676303461006,RWD,5247.0,2110.0,1448.0,0.5,83.0,335.0,6500.0,450.0,3500.0
Ford,Figo Duratec Petrol ZXI 1.2,12.388398368982115,0.7352941176470589,11.19822841866684,Petrol,Manual,Thane,Silver,First,Individual,-0.7750008510184279,FWD,3795.0,1680.0,1427.0,0.5,45.0,70.0,6250.0,102.0,4000.0
Mahindra,Thar LX 4-STR Hard Top Diesel AT,14.346139397261565,0.9705882352941176,9.546884034617925,Diesel,Automatic,Yamunanagar,Black,First,Individual,0.7249404828271276,AWD,3985.0,1820.0,1844.0,0.3333333333333333,57.0,130.0,3750.0,300.0,1600.0
Hyundai,Elite i20 Sportz 1.2 IVT,13.586098651497313,1.0,8.294299608857235,Petrol,Automatic,Kanpur,White,First,Individual,-0.7734826917736448,FWD,3995.0,1775.0,1505.0,0.5,37.0,87.0,6000.0,115.0,1500.0
Toyota,Glanza G,13.45883704259595,0.9117647058823529,9.865006565717847,Petrol,Manual,Zirakpur,Red,First,Individual,-0.7734826917736448,FWD,3995.0,1745.0,1510.0,0.5,37.0,82.0,6000.0,113.0,4200.0
Ssangyong,Rexton RX6,13.710151153416941,0.8235294117647058,11.156264806643742,Diesel,Manual,Mirzapur,Black,Second,Individual,1.5022380161559985,AWD,4755.0,1900.0,1785.0,0.8333333333333334,78.0,162.0,4000.0,340.0,3250.0
Audi,Q2 Premium Plus I 40 TFSI quattro,14.897316067298997,0.9411764705882353,9.278092474027002,Petrol,Automatic,Ahmedabad,White,First,Individual,0.42130863387053746,AWD,4318.0,1805.0,1548.0,0.5,55.0,188.0,4200.0,320.0,1500.0
Audi,A4 2.0 TDI (143bhp),14.137594781770806,0.7647058823529411,11.51293546492023,Diesel,Automatic,Bangalore,Black,First,Individual,0.3970180859540102,FWD,4701.0,1826.0,1427.0,0.5,63.0,141.0,4200.0,320.0,1750.0
Maruti Suzuki,Baleno Zeta 1.2,13.623139877437296,0.9705882352941176,9.047821442478408,Petrol,Manual,Thane,Yellow,First,Individual,-0.7734826917736448,FWD,3995.0,1745.0,1500.0,0.5,37.0,83.0,6000.0,115.0,4000.0
Mahindra,Scorpio S11 4WD 7 STR,14.13396501635527,0.9117647058823529,11.141876276228,Diesel,Manual,Lucknow,Black,First,Individual,0.7173496866032129,AWD,4456.0,1820.0,1995.0,0.8333333333333334,60.0,140.0,3750.0,320.0,1500.0
Mercedes-Benz,GLE 350 d,15.631962802384313,0.8823529411764706,9.798182590890704,Diesel,Automatic,Chandigarh,Black,First,Individual,1.9440223563878372,AWD,4819.0,2141.0,1796.0,0.5,93.0,255.0,3400.0,620.0,1600.0
Hyundai,i10 Magna 1.2 Kappa2,12.429220196836383,0.6764705882352942,10.87806606028079,Petrol,Manual,Kanpur,White,First,Individual,-0.7734826917736448,FWD,3585.0,1595.0,1550.0,0.5,35.0,79.0,6000.0,7619.0,4000.0
Maruti Suzuki,S-Cross Alpha 1.6,13.28787951079572,0.8235294117647058,11.251573687764477,Diesel,Manual,Delhi,Silver,First,Individual,-0.16470083461568158,FWD,4300.0,1765.0,1590.0,0.5,48.0,118.0,3750.0,320.0,1750.0
Maruti Suzuki,Alto 800 Lxi CNG,12.873904582205107,0.9117647058823529,10.933124826700707,CNG,Manual,Ahmedabad,White,First,Individual,-1.382264548931608,FWD,3395.0,1490.0,1475.0,0.5,35.0,47.0,6000.0,69.0,3500.0
Mahindra,XUV500 W11 (O) AT,14.310206799800381,0.8823529411764706,10.668978650219241,Diesel,Automatic,Mumbai,Bronze,First,Individual,0.7173496866032129,FWD,4585.0,1890.0,1785.0,0.8333333333333334,70.0,153.0,3750.0,360.0,1750.0
Mercedes-Benz,GL-Class 350 CDI,15.03634077434184,0.7941176470588235,11.419724060136211,Diesel,Automatic,Delhi,Silver,First,Individual,1.9440223563878372,AWD,5120.0,1934.0,1850.0,0.8333333333333334,100.0,258.0,3600.0,619.0,1600.0
Chevrolet,Cruze LTZ AT,13.07107218827772,0.7647058823529411,11.201851933061077,Diesel,Automatic,Delhi,White,Second,Individual,0.4425628632974988,FWD,4597.0,1788.0,1477.0,0.5,60.0,164.0,3800.0,380.0,2000.0
Hyundai,Grand i10 NIOS Magna AMT 1.2 Kappa VTVT,13.480039220276565,0.9411764705882353,9.741027444837728,Petrol,Automatic,Bangalore,Silver,First,Individual,-0.7734826917736448,FWD,3805.0,1680.0,1520.0,0.5,37.0,82.0,6000.0,114.0,4000.0
Mahindra,Scorpio S11 2WD 7 STR,14.03945458880924,0.8823529411764706,11.695255355062795,Diesel,Manual,Ranchi,Black,Second,Individual,0.7173496866032129,RWD,4456.0,1820.0,1995.0,0.8333333333333334,60.0,140.0,3750.0,320.0,1500.0
Renault,Duster 110 PS RXZ 4X2 MT Diesel,13.017005083966255,0.8235294117647058,14.508658238524095,Diesel,Manual,Ranchi,White,First,Individual,-0.37268865115094585,FWD,4315.0,1822.0,1695.0,0.5,50.0,108.0,3900.0,248.0,2250.0
Mercedes-Benz,GLA 200 CDI Style,14.375126917328105,0.7941176470588235,11.502885230075814,Diesel,Automatic,Chennai,White,Second,Individual,0.6626959537910266,FWD,4417.0,1804.0,1494.0,0.5,50.0,134.0,3600.0,300.0,1600.0
Mercedes-Benz,GLE 250 d,15.330638010707329,0.8529411764705882,10.434145214930487,Diesel,Automatic,Navi Mumbai,Silver,First,Individual,0.6626959537910266,AWD,4819.0,2141.0,1796.0,0.5,93.0,201.0,3800.0,500.0,1600.0
Toyota,Yaris V CVT,13.901689171636098,0.9117647058823529,10.61890979160975,Petrol,Automatic,Pune,Red,First,Corporate,-0.31955307758354257,FWD,4425.0,1730.0,1495.0,0.5,42.0,106.0,6000.0,140.0,4200.0
Hyundai,i10 Magna (O),11.918397239722838,0.5882352941176471,11.034905792929415,Petrol,Manual,Mumbai,Red,Second,Individual,-0.9419983679445524,FWD,3565.0,1595.0,1550.0,0.5,35.0,131.23254237288137,4801.317966101695,328.3597025016903,2596.0838404327246
Mercedes-Benz,GLA 220 d Activity Edition,14.626441218624949,0.8235294117647058,11.277215789596893,Diesel,Automatic,Chennai,Red,First,Individual,0.6626959537910266,AWD,4417.0,1804.0,1494.0,0.5,50.0,168.0,3400.0,350.0,1400.0
Hyundai,Creta SX 1.6 (O) Petrol,13.924365859736941,0.8823529411764706,10.518700218288165,Petrol,Manual,Delhi,Black,Second,Individual,-0.17532794932916224,FWD,4270.0,1780.0,1665.0,0.5,55.0,122.0,6400.0,151.0,4850.0
Maruti Suzuki,XL6 Zeta MT Petrol,13.790193775620484,0.9117647058823529,10.640484140374335,Petrol,Manual,Pune,Blue,First,Individual,-0.3711704919061629,FWD,4445.0,1775.0,1700.0,0.6666666666666666,45.0,103.0,6000.0,138.0,4400.0
Nissan,Terrano XL D THP 110 PS,13.217675375388819,0.7647058823529411,11.082157933374816,Diesel,Manual,Ahmedabad,Brown,First,Individual,-0.37268865115094585,FWD,4331.0,1822.0,1671.0,0.5,50.0,108.0,3900.0,248.0,2250.0
Hyundai,Xcent S 1.2,12.896719202134523,0.7647058823529411,11.211833885608513,Petrol,Manual,Ahmedabad,White,First,Individual,-0.7734826917736448,FWD,3995.0,1660.0,1520.0,0.5,43.0,81.0,6000.0,114.0,4000.0
Maruti Suzuki,Wagon R VXI,12.873904582205107,0.7941176470588235,10.675861723547376,Petrol,Manual,Kollam,Red,First,Individual,-1.0755963814854521,FWD,3599.0,1495.0,1700.0,0.5,35.0,67.0,6200.0,90.0,3500.0
Mercedes-Benz,M-Class 350 CDI,14.978661680269907,0.7647058823529411,11.010646547172705,Diesel,Automatic,Pune,Silver,First,Individual,1.9440223563878372,AWD,4781.0,1911.0,1774.0,0.5,95.0,131.23254237288137,4801.317966101695,328.3597025016903,2596.0838404327246
Hyundai,i20 Magna 1.2,12.611541086966115,0.7647058823529411,10.596659732783579,Petrol,Manual,Kolkata,Silver,First,Individual,-0.7734826917736448,FWD,3995.0,1710.0,1505.0,0.5,45.0,83.0,6000.0,796.0,4000.0
Maruti Suzuki,Ertiga VDi,13.304686600863562,0.7647058823529411,10.882076798604507,Diesel,Manual,Patna,White,First,Individual,-0.6960565702897143,FWD,4265.0,1695.0,1685.0,0.8333333333333334,45.0,89.0,4000.0,200.0,1750.0
Mercedes-Benz,C-Class Cabriolet C 300,15.444751293772967,0.8529411764705882,10.933124826700707,Petrol,Automatic,Ghaziabad,White,Second,Individual,0.4319357485840181,RWD,4686.0,1810.0,1409.0,0.3333333333333333,59.0,241.0,5500.0,370.0,1300.0
Hyundai,Grand i10 Magna 1.2 Kappa VTVT [2017-2020],13.017005083966255,0.8235294117647058,10.883710371704016,Petrol,Manual,Pune,Maroon,First,Individual,-0.7734826917736448,FWD,3765.0,1660.0,1520.0,0.5,43.0,81.0,6000.0,114.0,4000.0
Maruti Suzuki,Ciaz Alpha Hybrid 1.5 AT [2018-2020],13.620712694725297,0.8823529411764706,11.407576060361786,Petrol,Automatic,Bangalore,Green,First,Individual,-0.3711704919061629,FWD,4490.0,1730.0,1485.0,0.5,43.0,103.0,6000.0,138.0,4400.0
Land Rover,Discovery Sport S,15.687312888712007,0.9411764705882353,8.699681400989514,Diesel,Automatic,Hyderabad,White,First,Individual,0.4440810225422817,AWD,4600.0,2069.0,1724.0,0.8333333333333334,70.0,177.0,4000.0,430.0,1750.0
Hyundai,Elite i20 Asta 1.2 (O) [2016],13.565767608549109,0.8235294117647058,9.199279424616758,Petrol,Manual,Bangalore,Blue,First,Individual,-0.7734826917736448,FWD,3985.0,1734.0,1505.0,0.5,45.0,82.0,6000.0,115.0,4000.0
BMW,X5 xDrive 30d,15.894827091830958,0.9411764705882353,9.90353755128617,Diesel,Automatic,Kolkata,Grey,First,Individual,1.9531313118565348,AWD,4886.0,1938.0,1762.0,0.8333333333333334,52.154656390494544,258.0,4000.0,560.0,1500.0
Toyota,Fortuner 2.8 4x4 AT [2016-2020],14.978661680269907,0.8529411764705882,11.608244735642321,Diesel,Automatic,Chandigarh,Grey,First,Individual,1.5918094115981924,AWD,4795.0,1855.0,1835.0,0.8333333333333334,80.0,174.0,3400.0,450.0,1600.0
